110041;12/01/2016;A16998;1;26
230110041;12/01/2016;A1193;24;29
550110042;12/01/2016;B8140;56;12
300110043;12/01/2016;A16282;31;21
300110044;12/01/2016;B21759;31;1
660110045;12/01/2016;A15959;67;40
630120046;13/01/2016;B13137;64;21
630120047;13/01/2016;A7850;64;18
500120047;13/01/2016;B2057;51;6
60120048;13/01/2016;A9230;7;8
440120049;13/01/2016;B18771;45;22
120120049;13/01/2016;B15388;13;11
300120050;13/01/2016;A21650;31;28
300120051;13/01/2016;B18345;31;16
320120052;13/01/2016;A13546;33;12
200120052;13/01/2016;A12412;21;36
460130053;14/01/2016;A20346;47;20
60130054;14/01/2016;A7728;7;10
130054;14/01/2016;B11768;1;3
130055;14/01/2016;B1817;1;37
170130055;14/01/2016;B4627;18;20
170130056;14/01/2016;B21599;18;28
290130057;14/01/2016;A13062;30;8
290140058;15/01/2016;B17841;30;23
600140058;15/01/2016;A8084;61;40
600140059;15/01/2016;B2162;61;14
70140060;15/01/2016;B20172;8;29
530140061;15/01/2016;B624;54;26
50140062;15/01/2016;A20802;6;17
250140063;15/01/2016;A14134;26;38
440150063;16/01/2016;A6560;45;21
440150064;16/01/2016;B7431;45;32
330150065;16/01/2016;A21813;34;40
100150066;16/01/2016;A18677;11;39
100150067;16/01/2016;A11963;11;15
90150067;16/01/2016;A6907;10;28
90150068;16/01/2016;B15859;10;21
100160069;17/01/2016;B4427;11;39
220160070;17/01/2016;B6640;23;23
640160071;17/01/2016;B17198;65;12
640160072;17/01/2016;B21400;65;3
420160073;17/01/2016;B1801;43;39
550160073;17/01/2016;B13230;56;7
390170074;18/01/2016;B19149;40;23
20170074;18/01/2016;B13213;3;23
500180075;19/01/2016;B6591;51;4
180180075;19/01/2016;B12305;19;32
180180076;19/01/2016;A9269;19;8
170180076;19/01/2016;A10057;18;11
80180076;19/01/2016;A18347;9;13
240180077;19/01/2016;A9838;25;38
410180077;19/01/2016;B13977;42;22
220180078;19/01/2016;B15753;23;29
240180079;19/01/2016;B1759;25;7
240180080;19/01/2016;B12247;25;30
150190081;20/01/2016;A10391;16;33
150190082;20/01/2016;B12689;16;2
550190082;20/01/2016;A553;56;38
470190083;20/01/2016;B1956;48;4
470190084;20/01/2016;B6371;48;26
470190085;20/01/2016;A18937;48;37
50190085;20/01/2016;A21705;6;33
80190085;20/01/2016;B4921;9;14
80190086;20/01/2016;A282;9;6
490190087;20/01/2016;B11755;50;24
600200088;21/01/2016;A15167;61;30
600200089;21/01/2016;A18347;61;14
340200090;21/01/2016;B15787;35;37
340200091;21/01/2016;A8155;35;21
130200091;21/01/2016;B13732;14;7
680200092;21/01/2016;B9468;69;13
210210092;22/01/2016;B2872;22;6
600210092;22/01/2016;B1991;61;28
190210093;22/01/2016;A9116;20;4
440210093;22/01/2016;A19233;45;1
440210094;22/01/2016;B1855;45;9
350220094;23/01/2016;B8558;36;23
600220094;23/01/2016;B15921;61;21
600220095;23/01/2016;B8571;61;38
560220096;23/01/2016;A3424;57;33
520230097;24/01/2016;B19237;53;17
520230098;24/01/2016;A5442;53;31
180230099;24/01/2016;B11565;19;21
180230100;24/01/2016;A14507;19;10
690240100;25/01/2016;B9582;70;30
690240101;25/01/2016;A17782;70;6
190240102;25/01/2016;B13006;20;14
190240103;25/01/2016;A2614;20;18
150250103;26/01/2016;A4074;16;11
130250104;26/01/2016;B19149;14;35
510250104;26/01/2016;A7043;52;26
270250105;26/01/2016;A13668;28;19
10260106;27/01/2016;A12582;2;8
160270107;28/01/2016;A6001;17;26
600270108;28/01/2016;B16418;61;24
160270109;28/01/2016;B11582;17;37
160270110;28/01/2016;B12228;17;31
610280111;29/01/2016;A5670;62;14
610280112;29/01/2016;B11018;62;34
580290113;30/01/2016;B3634;59;38
580290114;30/01/2016;B3479;59;7
480290115;30/01/2016;B8806;49;8
440290115;30/01/2016;A17115;45;17
440290116;30/01/2016;B644;45;33
440290117;30/01/2016;B659;45;38
30290118;30/01/2016;A15360;4;12
30290119;30/01/2016;B20167;4;25
30290120;30/01/2016;A13655;4;9
380290121;30/01/2016;A5768;39;21
380290122;30/01/2016;B15859;39;23
380290123;30/01/2016;A10417;39;29
380290124;30/01/2016;B571;39;22
300124;31/01/2016;B10271;1;1
480300125;31/01/2016;B15181;49;9
480300126;31/01/2016;A11607;49;36
110300126;31/01/2016;B16800;12;19
680300127;31/01/2016;B21867;69;36
280300128;31/01/2016;B3952;29;28
610310128;01/02/2016;B312;62;34
180310129;01/02/2016;B13135;19;32
300310130;01/02/2016;A5773;31;6
300310131;01/02/2016;B7764;31;23
50310131;01/02/2016;B10241;6;8
50310132;01/02/2016;A2526;6;31
640310132;01/02/2016;A15687;65;27
230310133;01/02/2016;B10903;24;15
230310134;01/02/2016;A184;24;1
310134;01/02/2016;A2581;1;24
430310135;01/02/2016;B1830;44;25
110320136;02/02/2016;A8770;12;15
110320137;02/02/2016;B2170;12;34
550320137;02/02/2016;A6121;56;40
550320138;02/02/2016;B18402;56;20
320138;02/02/2016;B18221;1;8
320139;02/02/2016;A2493;1;29
140320140;02/02/2016;B6591;15;30
630330141;03/02/2016;B8469;64;19
160330142;03/02/2016;A19233;17;12
670330143;03/02/2016;B4467;68;14
120330143;03/02/2016;B19069;13;29
120330144;03/02/2016;A6870;13;21
210330144;03/02/2016;B14159;22;37
210330145;03/02/2016;B20727;22;24
210330146;03/02/2016;A6401;22;6
330330147;03/02/2016;A17593;34;32
330330148;03/02/2016;B9160;34;22
70340148;04/02/2016;A17326;8;35
490340149;04/02/2016;A1858;50;37
490340150;04/02/2016;B11938;50;8
490340151;04/02/2016;B10828;50;25
80340151;04/02/2016;A3667;9;18
80340152;04/02/2016;B8806;9;24
120340153;04/02/2016;B20614;13;10
410350154;05/02/2016;A11468;42;17
410350155;05/02/2016;A17028;42;12
150350156;05/02/2016;B7873;16;1
150350157;05/02/2016;B13977;16;22
150350158;05/02/2016;A9250;16;30
490350158;05/02/2016;B18899;50;1
140350159;05/02/2016;A8410;15;7
310360160;06/02/2016;A15687;32;26
300360161;06/02/2016;A14929;31;9
20360162;06/02/2016;A2526;3;33
640370162;07/02/2016;B14005;65;26
640370163;07/02/2016;B2601;65;31
640370164;07/02/2016;A13900;65;11
610370165;07/02/2016;A3392;62;31
290370165;07/02/2016;B14085;30;8
290370166;07/02/2016;A16092;30;40
510370166;07/02/2016;B20262;52;40
210370166;07/02/2016;B19385;22;31
460370167;07/02/2016;A7728;47;8
180380168;08/02/2016;A4601;19;20
520380169;08/02/2016;B1114;53;13
70390169;09/02/2016;B20084;8;13
70390170;09/02/2016;B5286;8;6
90390170;09/02/2016;B5752;10;32
630390171;09/02/2016;A20742;64;1
570390172;09/02/2016;A2940;58;26
520400173;10/02/2016;B1088;53;5
480400173;10/02/2016;A13125;49;14
480400174;10/02/2016;A16429;49;3
340400175;10/02/2016;A18326;35;5
570400176;10/02/2016;B6281;58;40
630400177;10/02/2016;A21382;64;5
350400178;10/02/2016;A19294;36;14
350400179;10/02/2016;A6056;36;29
350400180;10/02/2016;A20885;36;28
510410180;11/02/2016;B4540;52;14
530410181;11/02/2016;A11092;54;39
370410182;11/02/2016;B8295;38;30
110420183;12/02/2016;A7779;12;29
350420183;12/02/2016;B2632;36;32
540420183;12/02/2016;A19761;55;9
540420184;12/02/2016;A16153;55;40
630430185;13/02/2016;B19331;64;28
580430185;13/02/2016;A8148;59;32
550430186;13/02/2016;A15086;56;11
390430187;13/02/2016;A2614;40;6
60440187;14/02/2016;A20802;7;40
60440188;14/02/2016;A18293;7;39
650440188;14/02/2016;B5833;66;29
650440189;14/02/2016;B16392;66;2
590450189;15/02/2016;A19262;60;21
510450189;15/02/2016;A21531;52;36
510450190;15/02/2016;B3479;52;19
540450191;15/02/2016;A9764;55;18
540450192;15/02/2016;A16211;55;39
670460192;16/02/2016;A852;68;7
230460193;16/02/2016;B3653;24;19
230460194;16/02/2016;B5735;24;8
520460194;16/02/2016;B5197;53;12
150460195;16/02/2016;B19677;16;28
150460196;16/02/2016;A14195;16;14
150460197;16/02/2016;B7404;16;31
460197;16/02/2016;B21400;1;6
460198;16/02/2016;B17452;1;4
230460199;16/02/2016;B5008;24;22
60470200;17/02/2016;A4441;7;25
60470201;17/02/2016;A6440;7;1
10470202;17/02/2016;B18444;2;38
10470203;17/02/2016;B10690;2;34
130470204;17/02/2016;B14868;14;31
130470205;17/02/2016;A11495;14;1
210470205;17/02/2016;B312;22;23
610480206;18/02/2016;B6410;62;23
610480207;18/02/2016;B10128;62;38
590490208;19/02/2016;B2094;60;26
590490209;19/02/2016;A21427;60;24
100490210;19/02/2016;A20130;11;9
100490211;19/02/2016;B14411;11;32
610500211;20/02/2016;A13056;62;27
310500212;20/02/2016;A4167;32;34
310500213;20/02/2016;B9981;32;37
250500214;20/02/2016;B17770;26;40
120510215;21/02/2016;A3564;13;9
210510216;21/02/2016;B9068;22;25
180510217;21/02/2016;B19764;19;25
490520217;22/02/2016;B3010;50;8
570520218;22/02/2016;B5013;58;40
520520218;22/02/2016;B1956;53;6
520520219;22/02/2016;A3392;53;35
220520219;22/02/2016;B7095;23;10
660520219;22/02/2016;A15836;67;32
360520220;22/02/2016;B13006;37;13
210520221;22/02/2016;B21289;22;36
210520222;22/02/2016;B11018;22;9
540520222;22/02/2016;B3257;55;37
350520223;22/02/2016;B9309;36;5
80530223;23/02/2016;A7043;9;9
80530224;23/02/2016;B18943;9;39
600530225;23/02/2016;A17476;61;34
380530226;23/02/2016;A13655;39;34
320530227;23/02/2016;B19435;33;20
260530227;23/02/2016;A20744;27;9
260530228;23/02/2016;B5286;27;36
260530229;23/02/2016;B11129;27;12
340540229;24/02/2016;B10213;35;3
340540230;24/02/2016;B21409;35;40
160540231;24/02/2016;B18361;17;1
160540232;24/02/2016;B16123;17;24
200550233;25/02/2016;B15601;21;25
260550233;25/02/2016;B19237;27;3
590550234;25/02/2016;A13624;60;32
590550235;25/02/2016;B4130;60;14
210560236;26/02/2016;A10138;22;12
70560237;26/02/2016;A3873;8;39
100560237;26/02/2016;B16233;11;10
350560238;26/02/2016;A8122;36;39
350560239;26/02/2016;A10567;36;21
350560240;26/02/2016;A16636;36;26
250570241;27/02/2016;A1547;26;10
440570241;27/02/2016;A261;45;21
600570242;27/02/2016;B4523;61;1
600570243;27/02/2016;A3392;61;11
290580243;28/02/2016;A15642;30;5
80580244;28/02/2016;A17982;9;2
590580245;28/02/2016;A9150;60;35
330580246;28/02/2016;A13421;34;14
370590247;29/02/2016;B1239;38;22
350600247;01/03/2016;A17563;36;9
290600248;01/03/2016;B3991;30;1
200600249;01/03/2016;A18466;21;29
70600250;01/03/2016;A16281;8;24
250600250;01/03/2016;A17342;26;20
330610251;02/03/2016;B5952;34;11
130620252;03/03/2016;B18345;14;13
130620253;03/03/2016;B484;14;35
570620254;03/03/2016;A4293;58;21
120620255;03/03/2016;B4498;13;4
650620255;03/03/2016;B16392;66;1
260630256;04/03/2016;B11538;27;2
80630257;04/03/2016;A10138;9;33
490630258;04/03/2016;A4255;50;5
380630259;04/03/2016;B3257;39;9
380630260;04/03/2016;A13462;39;7
10630261;04/03/2016;B14341;2;27
270640262;05/03/2016;B7191;28;14
660640262;05/03/2016;B9620;67;29
660640263;05/03/2016;A9746;67;2
420640264;05/03/2016;B16830;43;38
320640265;05/03/2016;B3898;33;9
320640266;05/03/2016;B3473;33;7
680640266;05/03/2016;B15771;69;29
50650266;06/03/2016;A16110;6;8
50650267;06/03/2016;B18808;6;34
580660267;07/03/2016;A17369;59;22
470660268;07/03/2016;A11365;48;31
470660269;07/03/2016;A10471;48;23
130660270;07/03/2016;B4745;14;18
130660271;07/03/2016;B13635;14;23
130660272;07/03/2016;A6477;14;10
180660273;07/03/2016;B9028;19;36
600660274;07/03/2016;A21925;61;9
600660275;07/03/2016;A9334;61;26
110660275;07/03/2016;B19937;12;12
110660276;07/03/2016;A16920;12;34
420670276;08/03/2016;A4381;43;10
420670277;08/03/2016;A14602;43;7
610670278;08/03/2016;A3392;62;24
590670279;08/03/2016;B13538;60;21
590670280;08/03/2016;B17452;60;38
190680281;09/03/2016;B12598;20;26
190680282;09/03/2016;B17853;20;36
190680283;09/03/2016;B2162;20;10
240680283;09/03/2016;B6361;25;20
350680283;09/03/2016;B15663;36;2
350680284;09/03/2016;B10691;36;31
480680285;09/03/2016;A811;49;10
480680286;09/03/2016;A15458;49;19
570690287;10/03/2016;A19294;58;39
490690287;10/03/2016;B5155;50;22
490690288;10/03/2016;A21135;50;11
130690288;10/03/2016;B13685;14;32
520690289;10/03/2016;B7150;53;37
550690290;10/03/2016;A20519;56;29
570700291;11/03/2016;A20504;58;14
520700292;11/03/2016;B14732;53;22
390710293;12/03/2016;A14822;40;36
220710294;12/03/2016;B18569;23;31
560710295;12/03/2016;B2293;57;18
560710296;12/03/2016;A9851;57;6
200710296;12/03/2016;B6021;21;16
200710297;12/03/2016;B3057;21;22
680720297;13/03/2016;A13578;69;14
280720297;13/03/2016;B15771;29;21
50720298;13/03/2016;A7130;6;33
360720298;13/03/2016;A17294;37;26
180730299;14/03/2016;A10644;19;4
180730300;14/03/2016;A17028;19;21
210730300;14/03/2016;B1637;22;15
210730301;14/03/2016;B10128;22;31
570730302;14/03/2016;A19670;58;29
500730303;14/03/2016;A16543;51;8
590730303;14/03/2016;A19294;60;39
360730303;14/03/2016;B2507;37;3
300730304;14/03/2016;A8444;31;28
300730305;14/03/2016;B18444;31;19
180730306;14/03/2016;B11693;19;18
670730306;14/03/2016;B18771;68;21
670730307;14/03/2016;B1648;68;33
550740308;15/03/2016;B17841;56;26
550740309;15/03/2016;A4225;56;23
400740310;15/03/2016;B4092;41;15
530740311;15/03/2016;B10121;54;1
20740311;15/03/2016;B8686;3;17
20740312;15/03/2016;B4643;3;8
160740312;15/03/2016;B19396;17;16
160740313;15/03/2016;B4802;17;26
340740313;15/03/2016;B1715;35;6
600740314;15/03/2016;A18068;61;25
600740315;15/03/2016;B9243;61;25
430740315;15/03/2016;B9044;44;25
30740316;15/03/2016;B3197;4;27
310740317;15/03/2016;B1206;32;26
120750317;16/03/2016;A8410;13;12
120750318;16/03/2016;B19497;13;39
120750319;16/03/2016;A9746;13;6
290750319;16/03/2016;B16321;30;1
290750320;16/03/2016;B15388;30;31
390750321;16/03/2016;B504;40;38
390750322;16/03/2016;A11439;40;9
20760322;17/03/2016;B19475;3;21
20760323;17/03/2016;B11018;3;25
330760324;17/03/2016;A4995;34;13
90760325;17/03/2016;B13622;10;21
90760326;17/03/2016;B15301;10;39
90760327;17/03/2016;A17115;10;10
610760328;17/03/2016;A1853;62;10
340760328;17/03/2016;B15540;35;25
30770329;18/03/2016;B18943;4;36
360770330;18/03/2016;B8780;37;19
360770331;18/03/2016;A11136;37;5
550770332;18/03/2016;B20291;56;20
660770333;18/03/2016;B17600;67;34
510770333;18/03/2016;A20126;52;17
210770333;18/03/2016;B16573;22;31
540770333;18/03/2016;B675;55;28
40780334;19/03/2016;A6264;5;38
340780335;19/03/2016;A18114;35;33
340780336;19/03/2016;A13421;35;27
510790336;20/03/2016;B5519;52;23
510790337;20/03/2016;A9297;52;14
210790338;20/03/2016;B8022;22;8
430790339;20/03/2016;B11983;44;16
540800339;21/03/2016;B17559;55;8
130800339;21/03/2016;A6639;14;13
130800340;21/03/2016;A4070;14;24
140800341;21/03/2016;A9662;15;25
660800342;21/03/2016;A14766;67;38
680800343;21/03/2016;A9023;69;40
590800344;21/03/2016;A4611;60;18
90810344;22/03/2016;A11607;10;33
280810345;22/03/2016;A553;29;9
280810346;22/03/2016;B20858;29;35
580810346;22/03/2016;B17310;59;27
270810347;22/03/2016;B14429;28;14
440810348;22/03/2016;A14667;45;13
370820348;23/03/2016;B17947;38;2
370820349;23/03/2016;A13329;38;4
570820350;23/03/2016;B17947;58;7
30820351;23/03/2016;A1075;4;11
660820352;23/03/2016;A16543;67;31
660820353;23/03/2016;A493;67;20
60820353;23/03/2016;A14037;7;17
60820354;23/03/2016;B2162;7;5
550820354;23/03/2016;B1163;56;25
550820355;23/03/2016;B4687;56;7
270820356;23/03/2016;B9036;28;10
320830357;24/03/2016;A11079;33;19
440830358;24/03/2016;B15522;45;32
180830359;24/03/2016;A11002;19;18
640840360;25/03/2016;B15288;65;10
640840361;25/03/2016;B14647;65;10
590850361;26/03/2016;B1208;60;1
590850362;26/03/2016;B624;60;12
390850362;26/03/2016;A5162;40;25
60850363;26/03/2016;B20772;7;25
60850364;26/03/2016;A5858;7;22
370860364;27/03/2016;A13034;38;10
370860365;27/03/2016;A19652;38;16
520860365;27/03/2016;A10174;53;4
520860366;27/03/2016;A1055;53;25
520860367;27/03/2016;B4102;53;21
190870368;28/03/2016;A7964;20;22
870368;28/03/2016;A9806;1;20
870369;28/03/2016;A18393;1;21
390870370;28/03/2016;A20047;40;39
80880370;29/03/2016;A10195;9;37
530880370;29/03/2016;A17207;54;5
530880371;29/03/2016;A19178;54;6
330880372;29/03/2016;B3565;34;35
650880373;29/03/2016;B1297;66;26
20880373;29/03/2016;A10057;3;16
580890374;30/03/2016;A18979;59;39
430890375;30/03/2016;B10939;44;14
60890375;30/03/2016;A20420;7;35
490890376;30/03/2016;A14929;50;19
590890377;30/03/2016;A5340;60;3
480890377;30/03/2016;B13851;49;17
340900378;31/03/2016;B5952;35;21
310900378;31/03/2016;A3268;32;12
690910379;01/04/2016;A4899;70;17
150910380;01/04/2016;A1313;16;2
10910380;01/04/2016;A7070;2;26
350910381;01/04/2016;A4663;36;28
480910382;01/04/2016;B2547;49;37
290910382;01/04/2016;B10997;30;38
70910382;01/04/2016;B17731;8;2
70910383;01/04/2016;A2653;8;22
130920384;02/04/2016;A11468;14;38
410920385;02/04/2016;B1114;42;31
560920386;02/04/2016;A9150;57;5
560920387;02/04/2016;A20802;57;3
350920388;02/04/2016;A19588;36;37
470930389;03/04/2016;B97;48;30
470930390;03/04/2016;B15680;48;7
470930391;03/04/2016;A18937;48;12
160930391;03/04/2016;A17933;17;37
320930391;03/04/2016;A7025;33;25
590930392;03/04/2016;A21813;60;21
50940393;04/04/2016;A18326;6;5
50940394;04/04/2016;B1686;6;28
500940395;04/04/2016;B8131;51;15
500940396;04/04/2016;B9135;51;19
520940397;04/04/2016;A9213;53;26
520940398;04/04/2016;A6636;53;24
520940399;04/04/2016;B10634;53;35
160940400;04/04/2016;B5142;17;12
130940401;04/04/2016;B20931;14;3
200950402;05/04/2016;A5641;21;38
460950402;05/04/2016;A17489;47;17
170960403;06/04/2016;B21867;18;14
490960404;06/04/2016;B4498;50;34
540960405;06/04/2016;A16556;55;6
540960406;06/04/2016;B5607;55;9
380960407;06/04/2016;B11356;39;17
170960408;06/04/2016;B7095;18;38
610970409;07/04/2016;B17153;62;7
120970410;07/04/2016;B13415;13;17
120970411;07/04/2016;A15154;13;8
440970411;07/04/2016;B19784;45;38
440970412;07/04/2016;A20885;45;33
410970413;07/04/2016;A392;42;26
520970414;07/04/2016;B10653;53;27
130980415;08/04/2016;B8571;14;3
640980416;08/04/2016;A4890;65;5
140980417;08/04/2016;A1294;15;15
680980417;08/04/2016;B1817;69;32
680980418;08/04/2016;A7281;69;22
630990419;09/04/2016;B20903;64;3
410990419;09/04/2016;A4611;42;38
50990419;09/04/2016;A17409;6;23
470990420;09/04/2016;A5196;48;3
470990421;09/04/2016;B18130;48;7
470990422;09/04/2016;A16624;48;25
320990423;09/04/2016;B3946;33;31
80990424;09/04/2016;B17964;9;39
380990424;09/04/2016;B18130;39;4
581000425;10/04/2016;A16711;59;18
581000426;10/04/2016;B21055;59;27
111000427;10/04/2016;B12758;12;39
301000427;10/04/2016;B12785;31;11
531010428;11/04/2016;B19380;54;34
531010429;11/04/2016;A10391;54;12
101010430;11/04/2016;B20614;11;12
101010431;11/04/2016;A1420;11;8
181010432;11/04/2016;A5343;19;33
181010433;11/04/2016;A20363;19;33
381010434;11/04/2016;A12994;39;37
211010435;11/04/2016;A4552;22;1
101020436;12/04/2016;A4699;11;7
101020437;12/04/2016;B20312;11;19
381020438;12/04/2016;A21824;39;12
381020439;12/04/2016;A11806;39;6
651030439;13/04/2016;B9325;66;11
651030440;13/04/2016;A3593;66;19
551030440;13/04/2016;A4167;56;17
181030441;13/04/2016;A3605;19;22
391040441;14/04/2016;A1341;40;8
31050442;15/04/2016;B20648;4;19
391050443;15/04/2016;B1835;40;32
391050444;15/04/2016;A16195;40;19
271050445;15/04/2016;B18312;28;5
271050446;15/04/2016;A7025;28;31
601050447;15/04/2016;A12097;61;3
321050448;15/04/2016;B15053;33;25
321050449;15/04/2016;B17364;33;13
111060450;16/04/2016;A9746;12;34
111060451;16/04/2016;B4092;12;13
151060452;16/04/2016;B2778;16;3
131060452;16/04/2016;B17615;14;29
201060453;16/04/2016;B8131;21;12
241060453;16/04/2016;A8416;25;27
221060454;16/04/2016;A10274;23;25
591070455;17/04/2016;B2763;60;34
571070456;17/04/2016;B15846;58;32
551080457;18/04/2016;A9311;56;39
331080458;18/04/2016;B2125;34;36
331080459;18/04/2016;A8122;34;2
211080460;18/04/2016;A8669;22;37
631090460;19/04/2016;B18896;64;14
461090461;19/04/2016;B5746;47;37
601100462;20/04/2016;A16195;61;11
161100462;20/04/2016;A10979;17;24
511100463;20/04/2016;B17303;52;14
11100463;20/04/2016;B1933;2;10
11100464;20/04/2016;B12983;2;15
201100464;20/04/2016;A717;21;39
271110465;21/04/2016;B13885;28;11
461110465;21/04/2016;A2916;47;7
331110466;21/04/2016;B21292;34;3
211110466;21/04/2016;B4921;22;18
211110467;21/04/2016;B8333;22;38
351110468;21/04/2016;B20071;36;6
51120469;22/04/2016;A11348;6;23
51120470;22/04/2016;B20498;6;25
351120470;22/04/2016;A7850;36;25
81120471;22/04/2016;B7460;9;35
81120472;22/04/2016;A729;9;39
391120472;22/04/2016;B9904;40;1
391120473;22/04/2016;B11018;40;31
601120474;22/04/2016;A9116;61;9
671130475;23/04/2016;A5776;68;19
691130475;23/04/2016;B11693;70;21
691130476;23/04/2016;A12821;70;19
691130477;23/04/2016;B571;70;13
691130478;23/04/2016;A7960;70;31
181130478;23/04/2016;B18859;19;36
611130479;23/04/2016;B9809;62;34
581130479;23/04/2016;A19262;59;37
321130480;23/04/2016;A12442;33;11
361130480;23/04/2016;A7964;37;2
41130481;23/04/2016;A1901;5;9
41130482;23/04/2016;B14159;5;29
41130483;23/04/2016;A19294;5;18
141150483;25/04/2016;B17805;15;18
121150484;25/04/2016;A19312;13;9
121150485;25/04/2016;B18859;13;8
291150486;25/04/2016;B6166;30;20
201160486;26/04/2016;B6524;21;37
201160487;26/04/2016;B3473;21;40
11160488;26/04/2016;A8997;2;5
681170489;27/04/2016;A16877;69;28
191170489;27/04/2016;A21035;20;39
241170489;27/04/2016;B15720;25;37
141170490;27/04/2016;A3593;15;19
541180491;28/04/2016;A19004;55;16
561180491;28/04/2016;B7038;57;38
631180492;28/04/2016;A17474;64;1
501180493;28/04/2016;A17440;51;39
431190494;29/04/2016;B5885;44;30
431190495;29/04/2016;A18410;44;38
181190496;29/04/2016;B13732;19;5
181190497;29/04/2016;B8294;19;1
1190498;29/04/2016;A17369;1;15
501190499;29/04/2016;B3898;51;24
501190500;29/04/2016;B11730;51;32
291190500;29/04/2016;B2018;30;27
291190501;29/04/2016;A9537;30;14
601200502;30/04/2016;A17369;61;16
261200503;30/04/2016;B3365;27;14
261200504;30/04/2016;B13763;27;28
271200504;30/04/2016;B5165;28;9
271200505;30/04/2016;A14815;28;31
321200505;30/04/2016;B19270;33;14
321200506;30/04/2016;A21137;33;38
21200506;30/04/2016;B12505;3;29
21200507;30/04/2016;B19886;3;15
461200507;30/04/2016;A10140;47;32
461200508;30/04/2016;B16918;47;21
251210508;01/05/2016;B693;26;34
691210509;01/05/2016;B1974;70;30
391210509;01/05/2016;A9052;40;35
631220510;02/05/2016;B13244;64;24
261220510;02/05/2016;A6329;27;6
1220511;02/05/2016;A19911;1;12
471230511;03/05/2016;A16263;48;33
471230512;03/05/2016;A13056;48;23
231230513;03/05/2016;B9762;24;30
231230514;03/05/2016;B1114;24;29
201230514;03/05/2016;A13556;21;21
371240515;04/05/2016;A6622;38;16
611240515;04/05/2016;A15360;62;25
311240516;04/05/2016;B21759;32;30
451240517;04/05/2016;A5971;46;34
551250518;05/05/2016;B4543;56;1
111260519;06/05/2016;A11455;12;33
81260520;06/05/2016;A17996;9;20
81260521;06/05/2016;A8744;9;29
501260521;06/05/2016;B18281;51;8
501260522;06/05/2016;A8416;51;40
331270522;07/05/2016;B8571;34;13
211280522;08/05/2016;A21227;22;15
211280523;08/05/2016;A18515;22;31
351280524;08/05/2016;B5719;36;14
231280525;08/05/2016;A9693;24;3
231280526;08/05/2016;A20523;24;33
401280527;08/05/2016;B7038;41;12
611280527;08/05/2016;A20523;62;1
611280528;08/05/2016;B1325;62;38
201290529;09/05/2016;A12005;21;7
171290530;09/05/2016;A3961;18;25
221290531;09/05/2016;B21292;23;24
221290532;09/05/2016;A10756;23;30
471290532;09/05/2016;A6341;48;29
471290533;09/05/2016;A11881;48;6
431300534;10/05/2016;B9030;44;34
641300535;10/05/2016;A3392;65;35
151300536;10/05/2016;A13125;16;24
641310536;11/05/2016;B16882;65;37
51310537;11/05/2016;A17709;6;36
581310538;11/05/2016;B8052;59;7
581310539;11/05/2016;B4467;59;15
71310539;11/05/2016;B15864;8;8
531320539;12/05/2016;A7466;54;6
531320540;12/05/2016;A4297;54;33
531320541;12/05/2016;B11047;54;39
161330541;13/05/2016;A21227;17;20
161330542;13/05/2016;B3544;17;32
71330542;13/05/2016;A6636;8;33
691330543;13/05/2016;B10565;70;18
691330544;13/05/2016;B19130;70;13
